amount,hour_of_day,is_weekend,receiver_account_age_days,receiver_report_count,receiver_tx_count_24h,receiver_unique_senders_24h,previous_connections_count,avg_transaction_amount_7d,amount_deviation,velocity_ratio,is_first_interaction,is_fraud
2021.75,19,0,401,0,12,10,14,1727.07,1.1699,0.7692,0,0
2837.54,23,1,176,1,16,1,5,956.12,2.9647,0.0588,0,1
6739.76,9,0,761,0,41,3,2,11795.43,0.5713,0.0714,0,0
2062.4,9,0,35,1,5,3,18,339.19,6.0625,0.5,0,0
2370.11,17,0,1315,0,28,23,2,4671.65,0.5072,0.7931,0,0
819.66,10,0,188,0,30,23,14,1325.76,0.6178,0.7419,0,0
496.95,21,0,169,2,5,7,20,932.48,0.5324,1.1667,0,0
3105.36,23,0,159,2,14,12,1,574.71,5.394,0.8,0,0
2666.08,14,0,1057,0,3,2,0,505.28,5.266,0.5,1,0
2980.88,9,0,170,0,9,10,3,200.81,14.7707,1.0,0,0
13920.9,8,0,638,0,33,21,1,7073.28,1.9678,0.6176,0,0
9224.13,14,0,632,0,25,5,3,10554.68,0.8739,0.1923,0,0
2999.55,1,1,13,6,23,11,1,252.39,11.8377,0.4583,0,1
4564.76,18,1,424,2,5,1,23,1212.84,3.7606,0.1667,0,0
12381.14,18,0,868,0,37,25,3,11636.27,1.0639,0.6579,0,0
2166.24,12,0,265,3,6,10,5,992.23,2.181,1.4286,0,1
5047.52,12,1,134,1,11,11,3,1310.25,3.8494,0.9167,0,0
2452.9,18,0,445,0,1,4,15,1261.79,1.9424,2.0,0,0
755.32,22,0,567,0,22,20,5,241.29,3.1174,0.8696,0,0
2422.67,13,0,337,2,0,4,3,1505.74,1.6079,4.0,0,0
3010.62,20,0,109,1,9,5,2,1670.94,1.8007,0.5,0,0
248.47,12,0,426,0,11,11,19,784.66,0.3163,0.9167,0,0
1064.95,11,0,344,3,3,3,0,872.2,1.2196,0.75,1,1
3666.56,21,0,196,1,8,6,6,1315.9,2.7842,0.6667,0,0
655.64,17,0,323,0,37,20,0,760.95,0.8605,0.5263,1,0
2022.34,20,1,288,0,16,9,20,1560.42,1.2952,0.5294,0,0
4194.17,7,0,121,1,10,2,5,1694.82,2.4732,0.1818,0,0
8610.97,19,0,216,0,18,4,4,912.29,9.4285,0.2105,0,1
4879.36,13,0,1246,0,23,17,3,6712.61,0.7268,0.7083,0,0
3641.16,16,0,161,2,2,3,5,750.08,4.8479,1.0,0,0
1876.68,14,0,85,2,15,12,5,1690.5,1.1095,0.75,0,0
2247.72,19,0,439,0,19,14,14,488.46,4.5922,0.7,0,0
249.36,8,1,434,0,24,13,7,1821.26,0.1368,0.52,0,0
2594.27,13,0,627,1,6,1,10,155.76,16.5493,0.1429,0,0
4885.36,14,1,230,0,3,2,0,4253.45,1.1483,0.5,1,0
1935.46,13,0,398,0,11,10,1,535.73,3.606,0.8333,0,1
1962.51,15,0,527,1,6,4,7,190.33,10.2572,0.5714,0,0
312.43,21,1,675,0,6,5,0,1951.85,0.16,0.7143,1,0
2645.92,21,1,8,1,23,33,6,337.0,7.8282,1.375,0,1
9641.79,21,0,1277,0,15,12,2,9469.67,1.0181,0.75,0,0
2326.84,21,0,466,2,3,3,12,864.99,2.6869,0.75,0,0
12893.97,18,0,1002,0,21,24,2,3289.38,3.9187,1.0909,0,0
4246.79,7,1,521,0,5,5,23,1416.28,2.9964,0.8333,0,0
706.16,8,0,234,2,6,0,3,1496.28,0.4716,0.0,0,0
2093.55,10,0,165,1,7,3,18,1815.1,1.1528,0.375,0,0
4514.72,9,1,70,0,14,6,5,1433.58,3.1471,0.4,0,1
548.78,22,1,339,0,22,13,16,1809.3,0.3031,0.5652,0,0
3623.76,11,0,376,4,8,9,1,131.74,27.2997,1.0,0,1
4345.07,21,1,85,2,6,2,7,1521.29,2.8543,0.2857,0,0
1618.37,15,0,227,0,11,15,12,809.37,1.9971,1.25,0,0
4087.81,16,0,391,0,10,6,10,904.54,4.5142,0.5455,0,0
139.88,12,0,200,0,14,4,6,575.08,0.2428,0.2667,0,1
4769.39,21,0,133,2,12,3,5,1386.22,3.4381,0.2308,0,1
3334.36,11,0,155,2,11,4,4,1461.67,2.2796,0.3333,0,0
15010.72,7,0,1189,0,17,8,3,11041.96,1.3593,0.4444,0,0
144.29,20,1,557,0,18,14,19,675.89,0.2132,0.7368,0,0
1089.64,15,0,636,2,7,7,28,1720.8,0.6328,0.875,0,0
5352.59,9,0,388,2,10,13,0,291.54,18.297,1.1818,1,1
3667.41,9,0,510,0,13,5,0,193.12,18.8925,0.3571,1,0
2225.4,21,1,639,2,5,5,28,1252.26,1.7757,0.8333,0,0
6909.04,3,0,515,5,8,4,1,580.68,11.8777,0.4444,0,1
13953.54,14,0,588,0,21,15,0,11295.72,1.2352,0.6818,1,0
799.34,14,0,406,0,14,7,0,3827.27,0.2088,0.4667,1,0
3873.53,12,1,427,0,15,2,0,1020.81,3.7909,0.125,1,0
6276.82,21,1,729,0,23,20,1,6376.71,0.9842,0.8333,0,0
1164.91,22,0,78,2,11,0,17,953.3,1.2207,0.0,0,0
4790.75,2,1,208,0,10,5,3,401.34,11.9072,0.4545,0,1
11799.53,20,0,1200,0,37,20,2,11418.19,1.0333,0.5263,0,0
4042.31,22,0,259,0,8,3,0,5081.59,0.7953,0.3333,1,0
2394.27,23,0,174,0,9,0,25,191.81,12.4178,0.0,0,0
1887.24,22,0,15,6,14,22,3,659.92,2.8555,1.4667,0,1
673.0,19,0,306,0,10,9,11,1516.55,0.4435,0.8182,0,0
790.09,13,1,197,0,12,3,15,1537.85,0.5134,0.2308,0,0
4591.71,6,0,599,2,2,0,16,346.45,13.2155,0.0,0,0
2944.47,17,0,666,1,5,4,24,1609.69,1.8281,0.6667,0,0
2436.08,9,1,666,1,11,1,1,774.37,3.1418,0.0833,0,0
4258.07,7,0,1181,0,10,4,0,4041.98,1.0532,0.3636,1,0
102.72,9,1,324,0,21,6,17,1355.95,0.0757,0.2727,0,0
1109.71,18,1,68,1,4,6,13,59.14,18.4521,1.2,0,0
520.35,2,1,155,0,10,6,3,1092.58,0.4758,0.5455,0,1
1333.93,21,1,532,0,8,7,15,1422.55,0.937,0.7778,0,0
2711.52,2,0,192,2,14,6,5,1511.14,1.7932,0.4,0,1
1442.22,8,0,24,6,27,10,0,552.8,2.6042,0.3571,1,1
12283.28,7,0,535,0,25,13,1,6078.74,2.0204,0.5,0,0
700.28,9,0,415,0,29,15,15,1323.15,0.5289,0.5,0,0
2258.11,20,1,12,2,19,26,0,307.83,7.3118,1.3,1,1
21250.36,0,1,488,5,5,4,1,52.68,395.8711,0.6667,0,1
47771.86,23,0,566,4,18,1,6,146.47,323.9429,0.0526,0,1
3648.32,6,0,1012,0,30,18,1,9306.41,0.392,0.5806,0,0
3935.77,17,1,197,1,8,5,19,555.23,7.0758,0.5556,0,0
867.95,15,1,296,3,3,2,3,656.23,1.3206,0.5,0,1
2246.25,17,0,621,1,8,4,3,445.15,5.0347,0.4444,0,0
733.8,8,0,313,0,12,5,0,4509.94,0.1627,0.3846,1,0
3363.61,17,1,137,0,7,8,10,1770.03,1.8992,1.0,0,0
3492.52,7,1,1056,0,24,15,2,4277.37,0.8163,0.6,0,0
4215.53,10,0,320,2,9,6,26,1338.99,3.1459,0.6,0,0
3963.24,19,0,354,1,6,2,16,526.2,7.5175,0.2857,0,0
48.51,9,0,299,0,10,5,6,1050.43,0.0461,0.4545,0,0
1066.47,0,0,186,1,9,5,1,450.85,2.3602,0.5,0,0
1246.8,17,0,95,0,14,12,12,281.32,4.4163,0.8,0,0
20187.57,4,1,782,1,14,5,3,647.82,31.1143,0.3333,0,1
1928.83,13,0,101,2,9,8,5,1184.9,1.6265,0.8,0,1
3973.16,8,1,189,1,8,2,0,581.76,6.8178,0.2222,1,0
1398.58,8,0,456,0,24,11,8,858.71,1.6268,0.44,0,0
1312.86,9,0,63,0,13,10,3,1418.15,0.9251,0.7143,0,0
347.6,23,1,18,1,22,28,3,750.16,0.4628,1.2174,0,1
4914.01,16,0,101,2,10,6,6,1607.13,3.0557,0.5455,0,0
486.69,11,1,550,0,25,4,9,1490.68,0.3263,0.1538,0,0
4029.53,16,0,540,2,8,3,11,1265.5,3.1816,0.3333,0,0
3401.47,16,1,42,2,14,9,5,1397.24,2.4327,0.6,0,1
3822.53,16,0,846,0,5,7,0,1885.19,2.0266,1.1667,1,0
10946.82,9,0,1121,0,13,23,0,11723.95,0.9336,1.6429,1,0
13264.1,6,0,573,0,39,21,3,7069.62,1.8759,0.525,0,0
960.14,13,0,558,2,4,4,5,860.55,1.1144,0.8,0,0
2335.0,13,0,24,1,22,27,5,291.06,7.9949,1.1739,0,1
742.92,13,0,140,0,12,9,6,459.97,1.6116,0.6923,0,0
3685.19,19,0,32,1,8,9,2,1021.19,3.6052,1.0,0,1
3678.66,20,0,27,2,4,2,20,1125.24,3.2663,0.4,0,0
1279.58,14,0,174,0,22,23,19,946.5,1.3505,1.0,0,0
2376.86,9,0,565,0,26,15,6,305.71,7.7495,0.5556,0,0
1698.21,20,1,174,0,32,17,8,814.47,2.0825,0.5152,0,0
3331.71,6,1,93,1,9,4,3,993.78,3.3492,0.4,0,1
1465.46,19,0,228,0,16,9,5,254.6,5.7334,0.5294,0,1
1446.85,12,0,338,0,30,22,14,186.9,7.7001,0.7097,0,0
9498.23,22,0,782,0,29,22,2,3544.15,2.6792,0.7333,0,0
2771.31,10,1,270,0,14,7,5,1521.46,1.8203,0.4667,0,0
733.12,15,1,573,0,10,6,0,185.94,3.9217,0.5455,1,0
3198.48,17,1,406,2,8,8,16,785.16,4.0685,0.8889,0,0
7901.54,22,0,1480,0,24,26,2,7455.02,1.0598,1.04,0,0
3861.54,15,1,545,1,6,5,28,319.07,12.0647,0.7143,0,0
2875.79,17,0,251,0,1,5,17,291.36,9.8365,2.5,0,0
838.52,11,0,136,0,11,7,5,822.31,1.0185,0.5833,0,1
4971.68,13,0,565,2,6,4,7,1919.24,2.5891,0.5714,0,0
113.71,14,0,392,0,11,8,15,1408.12,0.0807,0.6667,0,0
1104.86,18,0,446,0,10,5,20,1784.61,0.6188,0.4545,0,0
2763.68,20,0,852,0,10,8,0,4214.29,0.6556,0.7273,1,0
980.68,23,1,161,0,12,1,15,517.77,1.8904,0.0769,0,0
394.2,17,0,190,0,16,12,18,1831.9,0.2151,0.7059,0,0
2033.52,8,1,242,0,14,5,17,1684.55,1.2064,0.3333,0,0
504.57,21,1,214,1,8,4,21,1434.68,0.3515,0.4444,0,0
1592.9,10,0,71,1,6,6,1,1227.89,1.2962,0.8571,0,0
1443.31,7,0,474,0,4,2,0,1731.73,0.833,0.4,1,0
120.29,12,0,312,0,24,14,15,1130.86,0.1063,0.56,0,0
3525.73,9,1,216,2,11,8,11,1852.24,1.9025,0.6667,0,0
4548.75,7,1,578,1,9,4,30,1751.81,2.5951,0.4,0,0
471.78,20,1,422,0,12,10,11,339.47,1.3857,0.7692,0,0
3695.39,13,0,392,0,6,4,0,570.1,6.4707,0.5714,1,0
8818.16,21,0,643,0,34,15,1,10278.37,0.8579,0.4286,0,0
173.34,11,0,456,0,32,18,5,1050.01,0.1649,0.5455,0,0
22171.09,23,1,614,0,13,7,3,579.41,38.199,0.5,0,1
1462.87,16,1,369,0,11,2,0,719.79,2.0295,0.1667,1,0
2963.68,23,0,1363,0,29,22,0,3727.52,0.7949,0.7333,1,0
3852.27,19,0,698,2,3,7,12,720.43,5.3398,1.75,0,0
3509.69,12,0,108,1,4,5,2,275.74,12.6823,1.0,0,1
29405.32,5,0,667,1,8,9,1,469.73,62.4675,1.0,0,1
5104.42,10,0,305,2,1,2,28,769.97,6.6208,1.0,0,0
1875.39,16,0,184,0,25,16,10,192.35,9.6995,0.6154,0,0
499.8,11,1,182,0,22,25,3,535.3,0.9319,1.087,0,0
826.61,22,1,433,2,4,6,18,397.01,2.0769,1.2,0,0
3849.6,18,0,444,1,7,7,6,1254.95,3.0651,0.875,0,0
994.86,15,0,11,1,37,11,1,50.81,19.2021,0.2895,0,1
447.32,12,0,590,0,36,20,6,1431.44,0.3123,0.5405,0,0
9057.21,8,0,890,0,34,7,3,10747.75,0.8426,0.2,0,0
3620.38,10,1,36,2,13,8,4,880.18,4.1086,0.5714,0,1
2542.46,16,1,377,0,8,13,6,1028.81,2.4689,1.4444,0,0
1484.32,20,0,164,0,5,11,2,332.76,4.4473,1.8333,0,0
1676.45,21,0,267,0,37,14,13,881.17,1.9004,0.3684,0,0
11059.64,19,0,604,0,29,15,2,2910.54,3.7986,0.5,0,0
2435.69,20,1,306,2,11,3,9,1941.36,1.254,0.25,0,0
1060.39,22,0,170,0,5,4,3,1660.95,0.638,0.6667,0,0
3656.05,18,0,147,2,5,11,4,1660.47,2.2005,1.8333,0,1
1751.62,9,1,856,0,3,5,0,2787.45,0.6282,1.25,1,0
1461.47,21,1,68,2,12,5,4,475.01,3.0703,0.3846,0,0
706.69,7,1,561,0,27,22,12,958.91,0.7362,0.7857,0,0
2299.46,6,0,237,0,6,2,21,532.88,4.3071,0.2857,0,0
3213.61,1,1,188,2,7,10,3,1880.28,1.7082,1.25,0,1
3021.9,17,0,95,1,6,8,1,856.08,3.5258,1.1429,0,1
2722.76,11,1,6,5,33,15,4,555.18,4.8955,0.4412,0,1
2891.51,20,0,1087,0,7,4,0,2267.0,1.2749,0.5,1,0
1484.37,18,1,499,0,25,22,6,210.04,7.0336,0.8462,0,0
1038.67,22,1,255,0,27,23,6,434.41,2.3855,0.8214,0,0
11969.4,20,1,1073,0,25,23,1,6819.69,1.7549,0.8846,0,0
1039.9,8,0,883,0,3,11,0,737.95,1.4073,2.75,1,0
889.94,12,0,459,0,9,6,0,4497.47,0.1978,0.6,1,0
4.51,16,0,28,3,18,7,1,37.76,0.1164,0.3684,0,1
5583.29,14,0,1398,0,20,12,0,5863.54,0.952,0.5714,1,0
3745.51,18,0,295,0,6,5,17,1600.52,2.3387,0.7143,0,0
5594.19,15,0,1197,0,24,8,3,3696.16,1.5131,0.32,0,0
324.27,13,0,422,0,6,6,0,375.98,0.8602,0.8571,1,0
651.6,18,1,149,1,9,9,0,462.89,1.4046,0.9,1,1
5033.1,13,1,362,2,3,6,0,1169.64,4.2994,1.5,1,0
2499.86,11,1,344,0,19,3,7,1626.02,1.5365,0.15,0,0
4375.19,16,0,221,1,16,7,3,586.13,7.4518,0.4118,0,1
1305.69,17,0,275,0,9,5,0,1078.5,1.2095,0.5,1,0
1264.13,19,1,661,2,13,4,13,1954.36,0.6465,0.2857,0,0
3879.92,2,1,147,1,8,6,0,795.72,4.8699,0.6667,1,1
1829.87,8,0,394,0,11,2,11,862.55,2.119,0.1667,0,0
228.04,15,0,265,0,20,15,14,1703.44,0.1338,0.7143,0,0
6161.47,21,0,428,0,32,14,1,5516.24,1.1168,0.4242,0,0
401.46,10,0,657,2,3,0,5,1232.85,0.3254,0.0,0,0
701.64,12,0,578,0,22,9,15,920.39,0.7615,0.3913,0,0
993.36,14,0,515,0,37,18,14,1185.18,0.8374,0.4737,0,0
2257.08,21,1,43,0,11,1,8,1685.12,1.3386,0.0833,0,0
3263.66,15,1,55,2,0,3,9,1798.99,1.8132,3.0,0,0
186.97,12,0,398,0,4,7,0,4896.7,0.0382,1.4,1,0
2531.95,10,0,597,0,4,5,5,475.24,5.3165,1.0,0,0
40.46,12,1,639,0,12,0,15,1734.5,0.0233,0.0,0,0
3262.38,18,0,608,1,1,6,7,243.18,13.3606,3.0,0,0
5092.19,21,0,47,2,6,9,0,370.19,13.7186,1.2857,1,1
584.9,15,0,344,0,20,6,15,496.49,1.1757,0.2857,0,0
454.7,6,0,192,0,3,4,5,1086.34,0.4182,1.0,0,0
10536.81,16,1,1464,0,22,6,0,7296.18,1.444,0.2609,1,0
3229.57,12,1,340,1,5,4,6,650.6,4.9564,0.6667,0,0
3781.22,14,0,266,0,2,3,9,1800.65,2.0988,1.0,0,0
1632.55,10,0,304,0,11,2,30,981.3,1.662,0.1667,0,0
3983.09,15,0,437,1,8,0,26,303.44,13.0833,0.0,0,0
4786.87,16,1,576,1,4,1,30,1450.86,3.2971,0.2,0,0
2.96,22,1,30,0,29,14,2,15.54,0.179,0.4667,0,1
3680.59,13,0,853,0,8,5,0,3201.82,1.1492,0.5556,1,0
3324.46,18,0,405,0,6,5,16,1142.46,2.9074,0.7143,0,0
2417.59,18,0,513,0,10,10,0,431.47,5.5902,0.9091,1,0
1405.09,12,1,76,0,15,3,0,770.97,1.8201,0.1875,1,1
3366.1,19,0,152,0,6,7,24,1616.85,2.0806,1.0,0,0
5858.57,12,0,1093,0,23,16,0,9404.39,0.6229,0.6667,1,0
1584.38,11,1,204,1,6,6,23,1528.29,1.036,0.8571,0,0
15082.48,7,1,803,0,17,13,1,8058.93,1.8713,0.7222,0,0
3510.27,14,0,466,2,9,3,3,734.43,4.7731,0.3,0,0
3672.83,15,0,598,0,6,5,5,390.93,9.3711,0.7143,0,0
12999.33,14,0,787,0,40,12,2,5324.64,2.4409,0.2927,0,0
2034.56,12,0,529,1,2,6,12,558.32,3.6376,2.0,0,0
151.77,10,1,357,0,25,22,15,754.31,0.2009,0.8462,0,0
2093.68,10,1,340,0,23,10,17,1082.42,1.9325,0.4167,0,0
911.08,18,0,189,0,6,3,2,540.96,1.6811,0.4286,0,1
2031.84,22,0,142,0,16,9,16,1166.3,1.7406,0.5294,0,0
3560.9,12,1,31,0,12,8,1,904.11,3.9342,0.6154,0,0
428.35,11,0,262,0,15,16,15,1907.26,0.2245,1.0,0,0
1313.14,18,1,148,0,0,2,27,1061.64,1.2357,2.0,0,0
6744.32,18,0,147,2,21,10,5,706.22,9.5364,0.4545,0,1
225.3,2,1,10,6,47,21,6,280.87,0.7993,0.4375,0,1
1915.16,12,0,318,0,5,3,15,622.19,3.0732,0.5,0,0
7208.9,11,0,189,0,20,10,5,891.93,8.0733,0.4762,0,1
3779.39,22,1,551,2,9,4,11,627.04,6.0178,0.4,0,0
1709.4,18,1,61,0,8,10,1,1615.42,1.0575,1.1111,0,0
11000.65,23,0,1171,0,29,24,3,6935.02,1.586,0.8,0,0
17434.83,2,0,620,3,7,4,4,282.76,61.4422,0.5,0,1
2855.68,14,0,586,0,15,10,18,1665.02,1.7141,0.625,0,0
3108.45,13,1,250,2,14,6,3,385.56,8.0413,0.4,0,0
1088.34,23,0,22,5,41,14,0,731.93,1.4849,0.3333,1,1
3912.45,14,0,138,2,3,2,11,1466.25,2.6665,0.5,0,0
10470.69,16,1,459,0,22,13,2,3813.28,2.7451,0.5652,0,0
3945.68,18,1,341,0,12,9,0,2711.84,1.4544,0.6923,1,0
1245.87,11,0,188,0,18,12,14,2012.71,0.6187,0.6316,0,0
8351.15,8,1,1029,0,33,8,2,8217.22,1.0162,0.2353,0,0
1309.01,14,0,1037,0,5,0,0,2663.12,0.4913,0.0,1,0
10349.75,17,0,772,0,33,9,0,6035.55,1.7145,0.2647,1,0
3548.68,19,1,57,1,10,3,0,1723.81,2.0574,0.2727,1,0
3642.29,21,1,1006,0,6,7,0,4568.29,0.7971,1.0,1,0
1055.76,3,0,52,1,5,3,4,1463.23,0.721,0.5,0,1
1971.66,9,1,1413,0,30,8,0,3922.66,0.5025,0.2581,1,0
3885.54,9,1,904,0,15,7,0,1036.7,3.7444,0.4375,1,0
1104.65,6,1,284,2,11,2,15,919.08,1.2006,0.1667,0,0
1185.59,13,1,668,0,12,12,0,4645.92,0.2551,0.9231,1,0
1243.26,19,0,625,0,6,4,28,1537.82,0.8079,0.5714,0,0
4793.26,14,0,301,3,9,6,1,510.19,9.3767,0.6,0,1
593.7,9,0,607,0,8,3,0,272.81,2.1683,0.3333,1,0
21441.07,2,1,695,1,8,8,3,168.65,126.3841,0.8889,0,1
1072.67,18,0,458,1,0,2,24,196.37,5.4348,2.0,0,0
786.44,20,0,477,0,20,7,12,311.06,2.5202,0.3333,0,0
10735.74,21,1,772,0,37,14,1,5272.91,2.0356,0.3684,0,0
1162.57,17,0,276,0,21,8,9,1318.39,0.8811,0.3636,0,0
12109.08,11,0,727,0,27,19,0,7666.69,1.5792,0.6786,1,0
2252.91,6,0,300,0,14,4,0,701.41,3.2074,0.2667,1,0
4197.39,19,1,378,2,18,6,0,536.59,7.8078,0.3158,1,1
2885.78,14,0,759,0,11,8,0,4404.93,0.655,0.6667,1,0
3510.22,11,1,1093,0,16,20,0,8789.3,0.3993,1.1765,1,0
760.38,12,1,1,4,32,21,4,444.95,1.7051,0.6364,0,1
1727.72,10,1,333,0,8,4,18,531.87,3.2423,0.4444,0,0
1256.36,7,1,164,0,12,3,11,186.94,6.6849,0.2308,0,0
4693.26,6,0,120,0,12,7,1,1291.95,3.6299,0.5385,0,0
1073.79,8,1,224,0,26,12,19,1212.54,0.8848,0.4444,0,0
4382.25,8,1,308,0,15,7,0,4840.31,0.9052,0.4375,1,0
2213.2,12,0,307,0,26,15,15,808.4,2.7344,0.5556,0,0
6024.16,17,1,1147,0,31,22,3,3513.16,1.7143,0.6875,0,0
4848.08,14,0,391,1,10,2,24,150.24,32.0555,0.1818,0,0
355.49,22,0,237,0,21,13,11,1260.22,0.2819,0.5909,0,0
2346.4,15,0,491,0,8,4,8,1755.17,1.3361,0.4444,0,0
3611.1,22,1,109,1,12,9,5,684.04,5.2714,0.6923,0,1
1411.75,16,1,581,0,35,21,0,367.08,3.8354,0.5833,1,0
4615.66,7,0,286,0,8,3,26,471.15,9.7758,0.3333,0,0
8202.69,4,1,251,3,6,8,6,673.57,12.1599,1.1429,0,1
1200.14,9,0,372,0,21,11,19,1671.86,0.7174,0.5,0,0
3072.09,18,0,36,2,11,6,1,632.6,4.8486,0.5,0,0
8726.66,13,1,682,0,13,8,3,6973.73,1.2512,0.5714,0,0
9023.14,21,0,999,0,37,26,0,4265.94,2.1147,0.6842,1,0
3600.53,16,0,667,2,9,4,3,1146.8,3.1369,0.4,0,0
4189.24,7,0,195,2,14,5,4,1048.21,3.9928,0.3333,0,1
1852.97,7,0,315,0,5,0,26,1258.43,1.4713,0.0,0,0
3540.37,17,0,738,0,5,10,0,4406.3,0.8033,1.6667,1,0
1377.08,20,0,342,0,16,9,10,1831.22,0.7516,0.5294,0,0
1167.6,23,0,232,1,11,4,5,143.09,8.1033,0.3333,0,0
830.84,12,0,165,0,2,8,13,2144.86,0.3872,2.6667,0,0
10672.25,22,0,290,1,7,12,2,571.22,18.6506,1.5,0,1
6.6,11,0,39,3,28,10,3,36.95,0.1739,0.3448,0,1
4268.34,18,0,629,2,8,3,9,597.62,7.1303,0.3333,0,0
15.81,19,0,54,4,23,15,3,17.59,0.8505,0.625,0,1
1706.05,15,0,310,0,1,8,1,265.76,6.3954,4.0,0,1
1552.03,10,0,320,0,10,4,6,893.86,1.7344,0.3636,0,0
375.44,17,0,112,1,6,12,3,872.14,0.43,1.7143,0,0
2659.15,11,0,315,2,3,8,15,129.89,20.3159,2.0,0,0
277.11,16,1,141,2,10,8,18,1443.01,0.1919,0.7273,0,0
11237.45,8,0,776,0,17,3,2,12563.38,0.8944,0.1667,0,0
1309.21,15,1,246,3,14,9,2,549.13,2.3798,0.6,0,1
2741.19,5,0,170,2,9,1,5,1313.36,2.0856,0.1,0,0
620.11,15,0,144,0,13,6,4,1237.1,0.5009,0.4286,0,0
4541.49,8,0,71,0,6,8,4,609.18,7.4429,1.1429,0,0
368.98,9,0,282,0,22,9,12,1151.91,0.32,0.3913,0,0
3303.06,6,0,603,2,3,0,23,1610.02,2.0503,0.0,0,0
1054.26,4,0,108,1,13,1,6,951.76,1.1065,0.0714,0,0
220.64,14,1,251,0,21,7,19,1386.73,0.159,0.3182,0,0
16184.85,11,0,641,0,25,19,3,5646.04,2.8661,0.7308,0,0
3432.93,10,0,445,0,5,7,22,554.91,6.1753,1.1667,0,0
1741.5,16,0,472,0,39,12,6,576.13,3.0175,0.3,0,0
5169.54,7,0,147,2,10,2,17,491.72,10.4918,0.1818,0,0
1655.22,20,1,250,0,3,1,10,1287.15,1.285,0.25,0,0
1882.42,23,0,138,2,12,3,5,972.03,1.9346,0.2308,0,1
13956.53,8,0,435,0,30,12,0,7399.4,1.8859,0.3871,1,0
2573.87,23,0,596,1,10,3,28,1172.49,2.1933,0.2727,0,0
1204.95,6,0,213,2,9,6,4,933.75,1.2891,0.6,0,0
917.78,20,0,184,0,17,7,16,1427.63,0.6424,0.3889,0,0
1082.5,12,1,418,0,6,0,24,631.61,1.7112,0.0,0,0
1697.7,11,0,91,1,10,10,3,849.79,1.9954,0.9091,0,1
4655.87,14,1,474,2,3,3,28,899.81,5.1685,0.75,0,0
388.09,10,0,205,2,2,0,6,319.12,1.2123,0.0,0,0
128.4,9,0,844,0,3,9,0,3518.44,0.0365,2.25,1,0
1006.25,16,0,251,0,19,15,7,552.1,1.8193,0.75,0,0
649.26,18,1,235,0,19,7,14,212.43,3.042,0.35,0,0
9969.47,10,0,474,0,30,6,1,12040.27,0.8279,0.1935,0,0
11519.2,9,0,1280,0,23,4,0,11168.53,1.0313,0.1667,1,0
2628.5,8,0,90,1,9,2,6,982.04,2.6738,0.2,0,0
2189.04,0,0,2,5,28,8,1,831.64,2.629,0.2759,0,1
7886.11,16,0,264,3,17,9,4,866.99,9.0855,0.5,0,1
1379.74,22,1,140,0,40,13,5,484.92,2.8394,0.3171,0,0
2686.63,10,0,396,4,15,7,4,153.27,17.4151,0.4375,0,1
1546.58,18,0,285,0,6,12,0,4809.56,0.3215,1.7143,1,0
1895.7,18,1,610,1,6,1,20,1640.57,1.1548,0.1429,0,0
775.9,23,1,13,5,46,34,1,25.24,29.5694,0.7234,0,1
1435.33,12,0,410,0,26,15,11,466.11,3.0728,0.5556,0,0
179.59,13,0,276,0,21,19,14,1067.72,0.168,0.8636,0,0
4811.47,12,1,59,2,5,5,26,859.73,5.59,0.8333,0,0
1466.18,22,1,467,0,33,18,9,1407.11,1.0412,0.5294,0,0
3087.7,17,1,663,1,3,4,10,1888.5,1.6341,1.0,0,0
1896.41,19,0,961,0,7,8,0,2329.71,0.8137,1.0,1,0
967.32,19,1,187,0,8,10,1,1305.52,0.7404,1.1111,0,0
1027.61,23,0,360,0,9,3,1,552.11,1.8579,0.3,0,0
211.84,19,0,220,2,1,4,29,453.72,0.4659,2.0,0,0
542.95,10,0,236,2,7,0,8,833.96,0.6503,0.0,0,0
14742.81,2,1,592,0,14,4,1,221.64,66.2182,0.2667,0,1
1278.68,19,0,243,0,36,22,14,1093.84,1.1679,0.5946,0,0
2253.86,17,0,20,0,39,26,4,432.72,5.1966,0.65,0,1
555.77,14,0,88,1,4,0,12,608.5,0.9118,0.0,0,0
4956.26,21,0,404,1,8,12,5,657.48,7.5268,1.3333,0,1
2406.89,14,0,144,0,18,16,13,825.57,2.9119,0.8421,0,0
1706.89,12,0,438,0,23,18,15,1123.6,1.5178,0.75,0,0
1500.74,17,1,315,1,9,7,15,100.59,14.7725,0.7,0,0
3876.72,9,0,671,2,2,4,25,92.95,41.2637,1.3333,0,0
1664.4,20,1,146,0,13,3,6,516.27,3.2177,0.2143,0,0
2653.64,17,0,15,6,49,10,6,39.72,65.168,0.2,0,1
4050.48,11,1,609,0,8,5,0,3236.87,1.251,0.5556,1,0
14180.67,23,1,585,1,7,3,4,763.66,18.5451,0.375,0,1
2526.37,10,0,183,2,8,0,22,653.48,3.8601,0.0,0,0
1769.95,20,0,336,0,22,6,12,1685.51,1.0495,0.2609,0,0
15048.44,18,1,1174,0,16,14,3,8230.14,1.8282,0.8235,0,0
1.18,22,1,32,0,27,16,1,7.38,0.1408,0.5714,0,1
950.42,12,1,99,2,6,9,4,1839.96,0.5163,1.2857,0,1
7.75,0,1,10,3,18,5,3,0.26,6.1508,0.2632,0,1
4528.22,14,0,102,0,0,4,26,118.3,37.9566,4.0,0,0
